2015/3/2,385.660004
2015/3/3,384.609985
2015/3/4,382.720001
2015/3/5,387.829987
2015/3/6,380.089996
2015/3/9,378.559998
2015/3/10,369.51001
2015/3/11,366.369995
2015/3/12,374.23999
2015/3/13,370.579987
2015/3/16,373.350006
2015/3/17,371.920013
2015/3/18,375.140015
2015/3/19,373.23999
2015/3/20,378.48999
2015/3/23,375.109985
2015/3/24,374.089996
2015/3/25,370.959991
2015/3/26,367.350006
2015/3/27,370.559998
2015/3/30,374.589996
2015/3/31,372.100006
2015/4/1,370.26001
2015/4/2,372.25
2015/4/6,377.040009
2015/4/7,374.410004
2015/4/8,381.200012
2015/4/9,383.540009
2015/4/10,382.649994
2015/4/13,382.359985
2015/4/14,385.109985
2015/4/15,383.450012
2015/4/16,386.040009
2015/4/17,375.559998
2015/4/20,389.51001
2015/4/21,391.179993
2015/4/22,389.799988
2015/4/23,389.98999
2015/4/24,445.100006
2015/4/27,438.559998
2015/4/28,429.309998
2015/4/29,429.369995
2015/4/30,421.779999
2015/5/1,422.869995
2015/5/4,423.040009
2015/5/5,421.190002
2015/5/6,419.100006
2015/5/7,426.880005
2015/5/8,433.690002
2015/5/11,432.850006
2015/5/12,431.019989
2015/5/13,426.869995
2015/5/14,432.279999
2015/5/15,426
2015/5/18,425.23999
2015/5/19,421.709991
2015/5/20,423.859985
2015/5/21,431.630005
2015/5/22,427.630005
2015/5/26,425.470001
2015/5/27,431.420013
2015/5/28,426.570007
2015/5/29,429.230011
